 Date__(UT)__HR:MN     R.A._____(ICRF)_____DEC      Illu%  Ang-diam                r        rdot             delta      deldot     S-O-T /r     S-T-O  App_Lon_Sun
******************************************************************************************************************************************************************
$$SOE
 2016-May-21 00:00     15 58 58.52 -21 38 03.3   99.98370  18.29759   1.523697479891  -2.2544770  0.51183233610668  -3.0296025  177.7934 /L    1.4680  155.7740988
 2016-May-22 00:00     15 57 28.35 -21 36 55.1   99.99441  18.35714   1.522394853334  -2.2563324  0.51017193404710  -2.7201981  178.7091 /L    0.8598  156.2962763
 2016-May-23 00:00     15 55 57.61 -21 35 41.7   99.99360  18.41062   1.521091209845  -2.2580031  0.50869019252037  -2.4109502  178.6254 /T    0.9137  156.8193479
 2016-May-24 00:00     15 54 26.48 -21 34 23.3   99.98117  18.45790   1.519786656358  -2.2594880  0.50738695963099  -2.1020726  177.6438 /T    1.5675  157.3433166
 2016-May-25 00:00     15 52 55.16 -21 33 00.4   99.95705  18.49892   1.518481300445  -2.2607862  0.50626196080006  -1.7937769  176.4422 /T    2.3698  157.8681852
 2016-May-26 00:00     15 51 23.83 -21 31 33.1   99.92119  18.53360   1.517175250306  -2.2618965  0.50531479920480  -1.4862753  175.1826 /T    3.2120  158.3939566
 2016-May-27 00:00     15 49 52.67 -21 30 01.9   99.87361  18.56187   1.515868614766  -2.2628178  0.50454495429335  -1.1797848  173.9017 /T    4.0693  158.9206335
 2016-May-28 00:00     15 48 21.89 -21 28 27.2   99.81436  18.58372   1.514561503273  -2.2635491  0.50395177800542  -0.8745309  172.6117 /T    4.9334  159.4482188
 2016-May-29 00:00     15 46 51.68 -21 26 49.4   99.74353  18.59912   1.513254025889  -2.2640893  0.50353448811500  -0.5707536  171.3181 /T    5.8002  159.9767150
 2016-May-30 00:00     15 45 22.23 -21 25 08.9   99.66127  18.60808   1.511946293283  -2.2644374  0.50329215768315  -0.2687156  170.0239 /T    6.6676  160.5061248
 2016-May-31 00:00     15 43 53.72 -21 23 26.3   99.56774  18.61061   1.510638416731  -2.2645922  0.50322369920795   0.0312879  168.7311 /T    7.5339  161.0364507
 2016-Jun-01 00:00     15 42 26.37 -21 21 42.0   99.46318  18.60676   1.509330508101  -2.2645528  0.50332784218009   0.3289165  167.4412 /T    8.3979  161.5676951
 2016-Jun-02 00:00     15 41 00.35 -21 19 56.6   99.34785  18.59659   1.508022679856  -2.2643181  0.50360310404725   0.6237750  166.1554 /T    9.2586  162.0998603
 2016-Jun-03 00:00     15 39 35.85 -21 18 10.6   99.22205  18.58018   1.506715045039  -2.2638872  0.50404775744277   0.9154117  164.8748 /T   10.1149  162.6329488
 2016-Jun-04 00:00     15 38 13.07 -21 16 24.8   99.08611  18.55765   1.505407717267  -2.2632590  0.50465980033120   1.2033308  163.6003 /T   10.9661  163.1669627
 2016-Jun-05 00:00     15 36 52.19 -21 14 39.5   98.94041  18.52912   1.504100810727  -2.2624327  0.50543693838760   1.4870219  162.3328 /T   11.8112  163.7019042
 2016-Jun-06 00:00     15 35 33.37 -21 12 55.6   98.78536  18.49473   1.502794440168  -2.2614071  0.50637658781430   1.7660001  161.0731 /T   12.6496  164.2377754
 2016-Jun-07 00:00     15 34 16.78 -21 11 13.6   98.62138  18.45467   1.501488720891  -2.2601814  0.50747590110434   2.0398425  159.8220 /T   13.4806  164.7745783
 2016-Jun-08 00:00     15 33 02.57 -21 09 34.1   98.44893  18.40911   1.500183768746  -2.2587545  0.50873181067058   2.3082121  158.5801 /T   14.3034  165.3123149
 2016-Jun-09 00:00     15 31 50.89 -21 07 57.8   98.26847  18.35826   1.498879700119  -2.2571256  0.51014108024480   2.5708611  157.3481 /T   15.1175  165.8509870
 2016-Jun-10 00:00     15 30 41.87 -21 06 25.2   98.08050  18.30231   1.497576631925  -2.2552938  0.51170035396739   2.8276207  156.1265 /T   15.9223  166.3905964
 2016-Jun-11 00:00     15 29 35.62 -21 04 56.8   97.88548  18.24150   1.496274681603  -2.2532581  0.51340619691507   3.0783829  154.9159 /T   16.7174  166.9311448
 2016-Jun-12 00:00     15 28 32.25 -21 03 33.3   97.68394  18.17604   1.494973967103  -2.2510178  0.51525512542294   3.3230843  153.7167 /T   17.5023  167.4726338
 2016-Jun-13 00:00     15 27 31.85 -21 02 15.2   97.47636  18.10617   1.493674606881  -2.2485719  0.51724362874820   3.5616930  152.5293 /T   18.2765  168.0150649
 2016-Jun-14 00:00     15 26 34.52 -21 01 02.9   97.26324  18.03210   1.492376719886  -2.2459195  0.51936818490455   3.7942012  151.3540 /T   19.0397  168.5584397
 2016-Jun-15 00:00     15 25 40.33 -20 59 56.8   97.04508  17.95408   1.491080425553  -2.2430598  0.52162527342794   4.0206219  150.1913 /T   19.7916  169.1027593
 2016-Jun-16 00:00     15 24 49.35 -20 58 57.5   96.82238  17.87232   1.489785843792  -2.2399921  0.52401138714342   4.2409883  149.0413 /T   20.5319  169.6480253
 2016-Jun-17 00:00     15 24 01.63 -20 58 05.3   96.59562  17.78707   1.488493094981  -2.2367155  0.52652304416703   4.4553549  147.9043 /T   21.2603  170.1942386
 2016-Jun-18 00:00     15 23 17.23 -20 57 20.5   96.36527  17.69853   1.487202299947  -2.2332292  0.52915680059443   4.6637989  146.7806 /T   21.9767  170.7414004
 2016-Jun-19 00:00     15 22 36.19 -20 56 43.5   96.13181  17.60695   1.485913579965  -2.2295326  0.53190926364221   4.8664201  145.6702 /T   22.6808  171.2895117
 2016-Jun-20 00:00     15 21 58.54 -20 56 14.6   95.89568  17.51253   1.484627056738  -2.2256248  0.53477710443052   5.0633396  144.5733 /T   23.3725  171.8385734
 2016-Jun-21 00:00     15 21 24.30 -20 55 54.1   95.65732  17.41548   1.483342852395  -2.2215052  0.53775706917061   5.2546956  143.4901 /T   24.0517  172.3885864
 2016-Jun-22 00:00     15 20 53.52 -20 55 42.2   95.41716  17.31602   1.482061089474  -2.2171729  0.54084598733521   5.4406370  142.4206 /T   24.7182  172.9395513
 2016-Jun-23 00:00     15 20 26.19 -20 55 39.0   95.17561  17.21433   1.480781890909  -2.2126275  0.54404077551429   5.6213150  141.3648 /T   25.3720  173.4914688
 2016-Jun-24 00:00     15 20 02.33 -20 55 44.9   94.93307  17.11062   1.479505380020  -2.2078681  0.54733843608757   5.7968740  140.3228 /T   26.0130  174.0443393
 2016-Jun-25 00:00     15 19 41.95 -20 55 59.8   94.68992  17.00506   1.478231680496  -2.2028941  0.55073605044677   5.9674418  139.2946 /T   26.6412  174.5981634
 2016-Jun-26 00:00     15 19 25.06 -20 56 24.0   94.44654  16.89783   1.476960916385  -2.1977051  0.55423076706747   6.1331216  138.2802 /T   27.2566  175.1529414
 2016-Jun-27 00:00     15 19 11.65 -20 56 57.6   94.20327  16.78911   1.475693212081  -2.1923004  0.55781978509908   6.2939846  137.2796 /T   27.8592  175.7086734
 2016-Jun-28 00:00     15 19 01.74 -20 57 40.6   93.96046  16.67906   1.474428692302  -2.1866794  0.56150033431702   6.4500648  136.2928 /T   28.4488  176.2653596
 2016-Jun-29 00:00     15 18 55.31 -20 58 33.1   93.71844  16.56785   1.473167482086  -2.1808416  0.56526965248307   6.6013558  135.3198 /T   29.0257  176.8230000
 2016-Jun-30 00:00     15 18 52.36 -20 59 35.3   93.47752  16.45561   1.471909706765  -2.1747865  0.56912496171027   6.7478104  134.3605 /T   29.5897  177.3815946
 2016-Jul-01 00:00     15 18 52.88 -21 00 47.0   93.23801  16.34252   1.470655491960  -2.1685136  0.57306344649545   6.8893470  133.4150 /T   30.1408  177.9411431
 2016-Jul-02 00:00     15 18 56.87 -21 02 08.4   93.00018  16.22871   1.469404963556  -2.1620224  0.57708223736932   7.0258632  132.4832 /T   30.6792  178.5016452
 2016-Jul-03 00:00     15 19 04.32 -21 03 39.4   92.76431  16.11433   1.468158247691  -2.1553126  0.58117840474660   7.1572574  131.5650 /T   31.2049  179.0631005
 2016-Jul-04 00:00     15 19 15.20 -21 05 20.1   92.53064  15.99952   1.466915470737  -2.1483838  0.58534896647577   7.2834535  130.6604 /T   31.7180  179.6255085
 2016-Jul-05 00:00     15 19 29.49 -21 07 10.4   92.29940  15.88440   1.465676759289  -2.1412355  0.58959090945117   7.4044235  129.7694 /T   32.2185  180.1888686
 2016-Jul-06 00:00     15 19 47.17 -21 09 10.2   92.07081  15.76912   1.464442240145  -2.1338675  0.59390122156881   7.5201999  128.8917 /T   32.7065  180.7531800
 2016-Jul-07 00:00     15 20 08.21 -21 11 19.4   91.84504  15.65379   1.463212040297  -2.1262794  0.59827692737720   7.6308762  128.0273 /T   33.1823  181.3184418
 2016-Jul-08 00:00     15 20 32.57 -21 13 37.9   91.62227  15.53852   1.461986286908  -2.1184709  0.60271512053984   7.7365960  127.1761 /T   33.6459  181.8846532
 2016-Jul-09 00:00     15 21 00.21 -21 16 05.6   91.40265  15.42342   1.460765107300  -2.1104417  0.60721298849474   7.8375375  126.3378 /T   34.0975  182.4518129
 2016-Jul-10 00:00     15 21 31.08 -21 18 42.3   91.18629  15.30859   1.459548628939  -2.1021918  0.61176782792141   7.9338985  125.5123 /T   34.5372  183.0199198
 2016-Jul-11 00:00     15 22 05.15 -21 21 27.7   90.97333  15.19411   1.458336979415  -2.0937207  0.61637705223204   8.0258840  124.6994 /T   34.9654  183.5889726
 2016-Jul-12 00:00     15 22 42.37 -21 24 21.8   90.76386  15.08007   1.457130286430  -2.0850285  0.62103819360518   8.1136993  123.8990 /T   35.3821  184.1589698
 2016-Jul-13 00:00     15 23 22.69 -21 27 24.3   90.55796  14.96655   1.455928677775  -2.0761149  0.62574890223522   8.1975476  123.1107 /T   35.7876  184.7299098
 2016-Jul-14 00:00     15 24 06.07 -21 30 34.9   90.35570  14.85360   1.454732281319  -2.0669798  0.63050694497855   8.2776302  122.3343 /T   36.1821  185.3017909
 2016-Jul-15 00:00     15 24 52.44 -21 33 53.3   90.15716  14.74130   1.453541224990  -2.0576230  0.63531020486114   8.3541485  121.5697 /T   36.5658  185.8746114
 2016-Jul-16 00:00     15 25 41.77 -21 37 19.4   89.96237  14.62970   1.452355636753  -2.0480447  0.64015668218502   8.4273075  120.8166 /T   36.9389  186.4483692
 2016-Jul-17 00:00     15 26 34.01 -21 40 52.8   89.77138  14.51884   1.451175644592  -2.0382447  0.64504449727237   8.4973182  120.0748 /T   37.3016  187.0230624
 2016-Jul-18 00:00     15 27 29.10 -21 44 33.3   89.58422  14.40878   1.450001376493  -2.0282231  0.64997189418475   8.5643981  119.3441 /T   37.6541  187.5986886
 2016-Jul-19 00:00     15 28 27.00 -21 48 20.5   89.40091  14.29954   1.448832960422  -2.0179800  0.65493724405623   8.6287689  118.6241 /T   37.9967  188.1752457
 2016-Jul-20 00:00     15 29 27.65 -21 52 14.2   89.22146  14.19116   1.447670524308  -2.0075153  0.65993904609694   8.6906511  117.9147 /T   38.3295  188.7527311
 2016-Jul-21 00:00     15 30 31.02 -21 56 14.1   89.04590  14.08367   1.446514196022  -1.9968294  0.66497592408808   8.7502537  117.2157 /T   38.6528  189.3311422
 2016-Jul-22 00:00     15 31 37.06 -22 00 19.7   88.87422  13.97709   1.445364103354  -1.9859221  0.67004661655932   8.8077631  116.5268 /T   38.9667  189.9104764
 2016-Jul-23 00:00     15 32 45.72 -22 04 31.0   88.70643  13.87144   1.444220373993  -1.9747939  0.67514995990800   8.8633300  115.8477 /T   39.2715  190.4907307
 2016-Jul-24 00:00     15 33 56.96 -22 08 47.4   88.54254  13.76673   1.443083135509  -1.9634448  0.68028486524812   8.9170610  115.1784 /T   39.5673  191.0719023
 2016-Jul-25 00:00     15 35 10.75 -22 13 08.7   88.38254  13.66299   1.441952515327  -1.9518753  0.68545029122319   8.9690138  114.5185 /T   39.8543  191.6539881
 2016-Jul-26 00:00     15 36 27.05 -22 17 34.7   88.22644  13.56022   1.440828640707  -1.9400856  0.69064521582199   9.0191983  113.8680 /T   40.1327  192.2369847
 2016-Jul-27 00:00     15 37 45.83 -22 22 05.0   88.07424  13.45843   1.439711638719  -1.9280760  0.69586861019596   9.0675823  113.2266 /T   40.4026  192.8208888
 2016-Jul-28 00:00     15 39 07.05 -22 26 39.3   87.92594  13.35764   1.438601636225  -1.9158469  0.70111941685631   9.1141007  112.5941 /T   40.6641  193.4056969
 2016-Jul-29 00:00     15 40 30.68 -22 31 17.3   87.78153  13.25785   1.437498759857  -1.9033987  0.70639653392113   9.1586669  111.9705 /T   40.9174  193.9914053
 2016-Jul-30 00:00     15 41 56.70 -22 35 58.8   87.64102  13.15908   1.436403135990  -1.8907320  0.71169880661346   9.2011866  111.3556 /T   41.1627  194.5780103
 2016-Jul-31 00:00     15 43 25.07 -22 40 43.4   87.50439  13.06133   1.435314890721  -1.8778471  0.71702502690642   9.2415723  110.7492 /T   41.4001  195.1655079
 2016-Aug-01 00:00     15 44 55.76 -22 45 30.9   87.37163  12.96462   1.434234149848  -1.8647446  0.72237394170119   9.2797577  110.1512 /T   41.6296  195.7538941
 2016-Aug-02 00:00     15 46 28.74 -22 50 21.0   87.24272  12.86894   1.433161038840  -1.8514252  0.72774426889288   9.3157103  109.5615 /T   41.8516  196.3431647
 2016-Aug-03 00:00     15 48 03.98 -22 55 13.3   87.11763  12.77432   1.432095682822  -1.8378895  0.73313471923577   9.3494387  108.9798 /T   42.0660  196.9333153
 2016-Aug-04 00:00     15 49 41.44 -23 00 07.6   86.99633  12.68076   1.431038206546  -1.8241381  0.73854402063806   9.3809933  108.4062 /T   42.2731  197.5243415
 2016-Aug-05 00:00     15 51 21.09 -23 05 03.5   86.87878  12.58826   1.429988734370  -1.8101717  0.74397094108777   9.4104611  107.8404 /T   42.4730  198.1162386
 2016-Aug-06 00:00     15 53 02.89 -23 10 00.8   86.76493  12.49683   1.428947390231  -1.7959910  0.74941430712133   9.4379561  107.2822 /T   42.6659  198.7090019
 2016-Aug-07 00:00     15 54 46.80 -23 14 59.2   86.65475  12.40646   1.427914297624  -1.7815968  0.75487301627036   9.4636084  106.7316 /T   42.8519  199.3026265
 2016-Aug-08 00:00     15 56 32.78 -23 19 58.2   86.54817  12.31715   1.426889579576  -1.7669901  0.76034604357955   9.4875549  106.1883 /T   43.0313  199.8971074
 2016-Aug-09 00:00     15 58 20.81 -23 24 57.6   86.44515  12.22892   1.425873358619  -1.7521716  0.76583244350294   9.5099328  105.6522 /T   43.2040  200.4924394
 2016-Aug-10 00:00     16 00 10.83 -23 29 57.0   86.34562  12.14173   1.424865756767  -1.7371423  0.77133134904112   9.5308767  105.1231 /T   43.3704  201.0886170
 2016-Aug-11 00:00     16 02 02.83 -23 34 56.2   86.24953  12.05561   1.423866895492  -1.7219032  0.77684196998181   9.5505181  104.6008 /T   43.5306  201.6856350
 2016-Aug-12 00:00     16 03 56.75 -23 39 54.7   86.15683  11.97052   1.422876895695  -1.7064553  0.78236359177738   9.5689881  104.0853 /T   43.6846  202.2834876
 2016-Aug-13 00:00     16 05 52.56 -23 44 52.3   86.06744  11.88647   1.421895877687  -1.6907995  0.78789557611651   9.5864202  103.5762 /T   43.8328  202.8821690
 2016-Aug-14 00:00     16 07 50.23 -23 49 48.7   85.98132  11.80345   1.420923961158  -1.6749370  0.79343736369226   9.6029549  103.0735 /T   43.9752  203.4816735
 2016-Aug-15 00:00     16 09 49.72 -23 54 43.5   85.89840  11.72145   1.419961265154  -1.6588689  0.79898847900282   9.6187424  102.5770 /T   44.1119  204.0819950
 2016-Aug-16 00:00     16 11 51.00 -23 59 36.4   85.81862  11.64044   1.419007908046  -1.6425965  0.80454853617775   9.6339426  102.0865 /T   44.2431  204.6831272
 2016-Aug-17 00:00     16 13 54.03 -24 04 27.0   85.74191  11.56043   1.418064007513  -1.6261209  0.81011724382564   9.6487215  101.6018 /T   44.3690  205.2850639
 2016-Aug-18 00:00     16 15 58.78 -24 09 15.1   85.66824  11.48138   1.417129680507  -1.6094435  0.81569440598208   9.6632415  101.1229 /T   44.4896  205.8877986
 2016-Aug-19 00:00     16 18 05.22 -24 14 00.2   85.59753  11.40330   1.416205043234  -1.5925656  0.82127991591148   9.6776464  100.6495 /T   44.6052  206.4913245
 2016-Aug-20 00:00     16 20 13.32 -24 18 42.2   85.52973  11.32615   1.415290211123  -1.5754884  0.82687374038524   9.6920441  100.1815 /T   44.7158  207.0956351
 2016-Aug-21 00:00     16 22 23.06 -24 23 20.7   85.46481  11.24994   1.414385298801  -1.5582135  0.83247589435117   9.7064915   99.7187 /T   44.8214  207.7007233
 2016-Aug-22 00:00     16 24 34.41 -24 27 55.4   85.40272  11.17462   1.413490420070  -1.5407422  0.83808640897698   9.7209874   99.2611 /T   44.9223  208.3065821
 2016-Aug-23 00:00     16 26 47.34 -24 32 26.0   85.34341  11.10020   1.412605687874  -1.5230761  0.84370529845033   9.7354757   98.8085 /T   45.0185  208.9132045
 2016-Aug-24 00:00     16 29 01.84 -24 36 52.1   85.28686  11.02666   1.411731214277  -1.5052168  0.84933253133342   9.7498570   98.3608 /T   45.1101  209.5205829
 2016-Aug-25 00:00     16 31 17.88 -24 41 13.6   85.23303  10.95398   1.410867110434  -1.4871658  0.85496801055634   9.7640064   97.9179 /T   45.1972  210.1287100
 2016-Aug-26 00:00     16 33 35.45 -24 45 30.2   85.18190  10.88215   1.410013486564  -1.4689248  0.86061156342010   9.7777896   97.4797 /T   45.2797  210.7375781
 2016-Aug-27 00:00     16 35 54.53 -24 49 41.5   85.13343  10.81115   1.409170451928  -1.4504955  0.86626294070572   9.7910780   97.0462 /T   45.3579  211.3471794
 2016-Aug-28 00:00     16 38 15.09 -24 53 47.4   85.08759  10.74099   1.408338114800  -1.4318795  0.87192182290565   9.8037583   96.6173 /T   45.4317  211.9575061
 2016-Aug-29 00:00     16 40 37.12 -24 57 47.4   85.04436  10.67164   1.407516582439  -1.4130787  0.87758783155296   9.8157406   96.1928 /T   45.5012  212.5685501
 2016-Aug-30 00:00     16 43 00.60 -25 01 41.5   85.00368  10.60310   1.406705961064  -1.3940948  0.88326054401254   9.8269625   95.7728 /T   45.5666  213.1803033
 2016-Aug-31 00:00     16 45 25.50 -25 05 29.3   84.96554  10.53536   1.405906355829  -1.3749298  0.88893951038819   9.8373921   95.3571 /T   45.6278  213.7927574
 2016-Sep-01 00:00     16 47 51.80 -25 09 10.6   84.92989  10.46842   1.405117870794  -1.3555857  0.89462427121399   9.8470280   94.9457 /T   45.6850  214.4059038
 2016-Sep-02 00:00     16 50 19.47 -25 12 45.1   84.89668  10.40226   1.404340608900  -1.3360642  0.90031437448311   9.8558969   94.5386 /T   45.7382  215.0197340
 2016-Sep-03 00:00     16 52 48.50 -25 16 12.5   84.86588  10.33687   1.403574671944  -1.3163675  0.90600939058617   9.8640487   94.1355 /T   45.7875  215.6342393
 2016-Sep-04 00:00     16 55 18.84 -25 19 32.6   84.83744  10.27225   1.402820160552  -1.2964976  0.91170892405688   9.8715507   93.7365 /T   45.8330  216.2494108
 2016-Sep-05 00:00     16 57 50.49 -25 22 45.1   84.81132  10.20838   1.402077174152  -1.2764566  0.91741262163033   9.8784807   93.3415 /T   45.8747  216.8652395
 2016-Sep-06 00:00     17 00 23.40 -25 25 49.9   84.78745  10.14527   1.401345810955  -1.2562466  0.92312017682736   9.8849220   92.9503 /T   45.9129  217.4817164
 2016-Sep-07 00:00     17 02 57.56 -25 28 46.5   84.76581  10.08289   1.400626167918  -1.2358697  0.92883133187813   9.8909596   92.5629 /T   45.9474  218.0988321
 2016-Sep-08 00:00     17 05 32.93 -25 31 34.9   84.74633  10.02123   1.399918340726  -1.2153283  0.93454587816183   9.8966786   92.1792 /T   45.9785  218.7165773
 2016-Sep-09 00:00     17 08 09.49 -25 34 14.6   84.72898  9.960291   1.399222423763  -1.1946247  0.94026365644742   9.9021652   91.7991 /T   46.0062  219.3349424
 2016-Sep-10 00:00     17 10 47.20 -25 36 45.6   84.71370  9.900056   1.398538510092  -1.1737611  0.94598455812498   9.9075091   91.4225 /T   46.0306  219.9539177
 2016-Sep-11 00:00     17 13 26.04 -25 39 07.6   84.70044  9.840513   1.397866691424  -1.1527398  0.95170852836017   9.9128076   91.0493 /T   46.0517  220.5734935
 2016-Sep-12 00:00     17 16 05.98 -25 41 20.2   84.68917  9.781650   1.397207058099  -1.1315634  0.95743557167075   9.9181695   90.6795 /T   46.0697  221.1936599
 2016-Sep-13 00:00     17 18 46.99 -25 43 23.3   84.67982  9.723456   1.396559699058  -1.1102341  0.96316575972121   9.9237188   90.3128 /T   46.0846  221.8144069
 2016-Sep-14 00:00     17 21 29.04 -25 45 16.8   84.67236  9.665917   1.395924701818  -1.0887545  0.96889924005011   9.9295939   89.9493 /T   46.0965  222.4357244
 2016-Sep-15 00:00     17 24 12.11 -25 47 00.2   84.66674  9.609021   1.395302152451  -1.0671272  0.97463624301208   9.9359413   89.5889 /T   46.1055  223.0576021
 2016-Sep-16 00:00     17 26 56.16 -25 48 33.5   84.66292  9.552753   1.394692135560  -1.0453547  0.98037708283349   9.9429018   89.2313 /T   46.1116  223.6800295
 2016-Sep-17 00:00     17 29 41.18 -25 49 56.3   84.66086  9.497099   1.394094734252  -1.0234396  0.98612214827393   9.9505889   88.8766 /T   46.1149  224.3029961
 2016-Sep-18 00:00     17 32 27.13 -25 51 08.6   84.66053  9.442046   1.393510030117  -1.0013845  0.99187188008397   9.9590656   88.5247 /T   46.1154  224.9264914
